Vimeo,Vimeo
"Vimeo ID or URL","Vimeo ID or URL"
"Vimeo Stream","Vimeo Stream"
"Vimeo Video","Vimeo Video"
Visibility,Visibility
"Visibility on Devices","Visibility on Devices"
Visible,Visible
"Visible Tabs Amount","Visible Tabs Amount"
"Visible Thumbs Amount","Visible Thumbs Amount"
"Visible from:","Visible from:"
"Visible until:","Visible until:"
"Volume (0 - 100):","Volume (0 - 100):"
WEBM:,WEBM:
WOEID,WOEID
Wait,Wait
"Wait for ","Wait for "
"Wait for Trigger","Wait for Trigger"
"Wait for the revstart method to be called before playing.","Wait for the revstart method to be called before playing."
"Watch it snow!","Watch it snow!"
Wave,Wave
"We could not detect a size.","We could not detect a size."
"Weather - Alt High","Weather - Alt High"
"Weather - Alt Low","Weather - Alt Low"
"Weather - Alt Temp","Weather - Alt Temp"
"Weather - Alt Unit","Weather - Alt Unit"
"Weather - City","Weather - City"
"Weather - Code","Weather - Code"
"Weather - Country","Weather - Country"
"Weather - Currently","Weather - Currently"
"Weather - Date","Weather - Date"
"Weather - Day","Weather - Day"
"Weather - Description","Weather - Description"
"Weather - ForeCast Date x Days from now (x:1-9)","Weather - ForeCast Date x Days from now (x:1-9)"
"Weather - ForeCast Day x Alt High","Weather - ForeCast Day x Alt High"
"Weather - ForeCast Day x Alt Low","Weather - ForeCast Day x Alt Low"
"Weather - ForeCast Day x Code","Weather - ForeCast Day x Code"
"Weather - ForeCast Day x Day","Weather - ForeCast Day x Day"
"Weather - ForeCast Day x High","Weather - ForeCast Day x High"
"Weather - ForeCast Day x Icon","Weather - ForeCast Day x Icon"
"Weather - ForeCast Day x Image","Weather - ForeCast Day x Image"
"Weather - ForeCast Day x Low","Weather - ForeCast Day x Low"
"Weather - ForeCast Day x Text","Weather - ForeCast Day x Text"
"Weather - ForeCast Day x Thumbnail","Weather - ForeCast Day x Thumbnail"
"Weather - Heatindex","Weather - Heatindex"
"Weather - High","Weather - High"
"Weather - Humidity","Weather - Humidity"
"Weather - Icon","Weather - Icon"
"Weather - Image","Weather - Image"
"Weather - Link","Weather - Link"
"Weather - Low","Weather - Low"
"Weather - Pressure","Weather - Pressure"
"Weather - Region","Weather - Region"
"Weather - Rising","Weather - Rising"
"Weather - Sunrise","Weather - Sunrise"
"Weather - Sunset","Weather - Sunset"
"Weather - Temp","Weather - Temp"
"Weather - Text","Weather - Text"
"Weather - Thumbnail","Weather - Thumbnail"
"Weather - Title","Weather - Title"
"Weather - TodayCode","Weather - TodayCode"
"Weather - Units Distance","Weather - Units Distance"
"Weather - Units Pressure","Weather - Units Pressure"
"Weather - Units Speed","Weather - Units Speed"
"Weather - Units Temp","Weather - Units Temp"
"Weather - Updated","Weather - Updated"
"Weather - Visibility","Weather - Visibility"
"Weather - Wind Chill","Weather - Wind Chill"
"Weather - Wind Direction","Weather - Wind Direction"
"Weather - Wind Speed","Weather - Wind Speed"
"What does \'Temporary Activated\' mean?","What does \'Temporary Activated\' mean?"
"What you need to know for using Slider Revolution elements in your projects","What you need to know for using Slider Revolution elements in your projects"
"Where is my Purchase Code?","Where is my Purchase Code?"
"White Space","White Space"
Whiteboard,Whiteboard
Why?,Why?
"Widget Instance","Widget Instance"
Width,Width
"Width Segments","Width Segments"
"Width and height of thumbnails can be changed in the Slider Settings -> Navigation -> Thumbs tab.","Width and height of thumbnails can be changed in the Slider Settings -> Navigation -> Thumbs tab."
Width:,Width:
"Width: ","Width: "
"Wintry Mix","Wintry Mix"
"Woo Commerce Slider","Woo Commerce Slider"
WooCommerce,WooCommerce
"Word Based","Word Based"
"Word Delay Pattern","Word Delay Pattern"
"Word Delays","Word Delays"
"Wrapper Classes","Wrapper Classes"
"Wrapper Color","Wrapper Color"
"Wrapper Container","Wrapper Container"
"Wrapper ID","Wrapper ID"
"Wrapper Padding","Wrapper Padding"
"Wrapper color","Wrapper color"
Write,Write
"Write Normal","Write Normal"
"Write Quick","Write Quick"
"Write Slow","Write Slow"
"Write"" Text","Write"" Text"
"Wrong Handle","Wrong Handle"
"Wrong ID given","Wrong ID given"
"Wrong Request","Wrong Request"
"Wrong export slider file format! Please make sure that the uploaded file is either a zip file with a correct slider_export.txt in the root of it or an valid slider_export.txt file.","Wrong export slider file format! Please make sure that the uploaded file is either a zip file with a correct slider_export.txt in the root of it or an valid slider_export.txt file."
"Wrong request!","Wrong request!"
"X Scale  1 = 100%, 0.5=50%... (+/-)","X Scale  1 = 100%, 0.5=50%... (+/-)"
"X Skew (+/-  px)","X Skew (+/-  px)"
"XML layout","XML layout"
"Y Scale  1 = 100%, 0.5=50%... (+/-)","Y Scale  1 = 100%, 0.5=50%... (+/-)"
"Y Skew (+/-  px)","Y Skew (+/-  px)"
"Yahoo! Where on Earth ID - WOEID","Yahoo! Where on Earth ID - WOEID"
Yes,Yes
"You can learn how to find your purchase key <a target='_blank' href='http://www.themepunch.com/faq/where-to-find-the-purchase-code/'>here</a>","You can learn how to find your purchase key <a target='_blank' href='http://www.themepunch.com/faq/where-to-find-the-purchase-code/'>here</a>"
"You can modify, copy and distribute the photos. All without asking for permission or setting a link to the source. So, attribution is not required.","You can modify, copy and distribute the photos. All without asking for permission or setting a link to the source. So, attribution is not required."
YouTube,YouTube
"YouTube ID or URL","YouTube ID or URL"
"YouTube Stream","YouTube Stream"
"YouTube Video","YouTube Video"
"YouTube Video Poster","YouTube Video Poster"
"Youtube API Key","Youtube API Key"
"Z Offset (+/-  px)","Z Offset (+/-  px)"
Z-Index,Z-Index
"Zoom End","Zoom End"
"Zoom Max","Zoom Max"
"Zoom Max:","Zoom Max:"
"Zoom Min","Zoom Min"
"Zoom Min:","Zoom Min:"
"Zoom Settings","Zoom Settings"
"Zoom Start","Zoom Start"
"Zoom-In / Zoom-Out Options","Zoom-In / Zoom-Out Options"
"a Tag Link","a Tag Link"
absoolue,absoolue
append,append
auto,auto
"border-color for the arrows icon container<br><br>","border-color for the arrows icon container<br><br>"
brightness,brightness
"center bottom","center bottom"
"center center","center center"
"center right","center right"
"center top","center top"
code,code
color,color
color-burn,color-burn
color-dodge,color-dodge
"coma separated | ex: 23,24,25","coma separated | ex: 23,24,25"
contain,contain
"could not find correct Slide to copy, please try again.","could not find correct Slide to copy, please try again."
cover,cover
crosshair,crosshair
darken,darken
dashed,dashed
default,default
deg,deg
difference,difference
dotted,dotted
double,double
example,example
"example: 30300114","example: 30300114"
"example: T8--OggjJKQ","example: T8--OggjJKQ"
exclusion,exclusion
extern,extern
"go to","go to"
hard-light,hard-light
help,help
hue,hue
"i.e.: 0:17","i.e.: 0:17"
"i.e.: 2:41","i.e.: 2:41"
"insert the shortcode:","insert the shortcode:"
"is Loading...","is Loading..."
"jQuery Link","jQuery Link"
"jQuery Loaded:","jQuery Loaded:"
"jQuery Performance","jQuery Performance"
layer:,layer:
"left bottom","left bottom"
"left center","left center"
"left top","left top"
lighten,lighten
line-through,line-through
luminosity,luminosity
missing,missing
mobile,mobile
move,move
ms,ms
multiply,multiply
no-repeat,no-repeat
none,none
normal,normal
notebook,notebook
"of Slider Revolution to work.","of Slider Revolution to work."
overlay,overlay
overline,overline
overwrite,overwrite
pointer,pointer
px,px
relative,relative
repeat,repeat
repeat-x,repeat-x
repeat-y,repeat-y
"right bottom","right bottom"
"right center","right center"
"right top","right top"
